Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Ship Date,Ship Mode,Profit,Quantity,Sales
CA-2020-145905,9/18/2020,South,Consumer,Office Supplies,Storage,Tennsco Double-Tier Lockers,9/23/2020,Standard Class,117.0104,4,900.08
CA-2019-113110,3/19/2019,West,Consumer,Office Supplies,Binders,GBC Imprintable Covers,3/23/2019,Standard Class,6.3684,2,17.568
CA-2019-113110,3/19/2019,West,Consumer,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,3/23/2019,Standard Class,6.8714,2,14.62
CA-2019-113110,3/19/2019,West,Consumer,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,3/23/2019,Standard Class,8.6736,4,33.36
CA-2019-113110,3/19/2019,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",3/23/2019,Standard Class,19.6686,6,40.14
CA-2020-168354,9/19/2020,East,Home Office,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",9/21/2020,First Class,481.869,9,1606.23
CA-2020-168354,9/19/2020,East,Home Office,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",9/21/2020,First Class,7.668,3,17.04
CA-2020-168354,9/19/2020,East,Home Office,Office Supplies,Binders,JM Magazine Binder,9/21/2020,First Class,23.7744,3,49.53
CA-2020-168354,9/19/2020,East,Home Office,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",9/21/2020,First Class,244.2496,4,872.32
US-2021-111241,8/20/2021,West,Consumer,Office Supplies,Binders,GBC Recycled Regency Composition Covers,8/22/2021,Second Class,77.714,5,239.12
CA-2019-114237,3/13/2019,West,Consumer,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",3/15/2019,First Class,39.7488,2,141.96
CA-2020-113516,9/8/2020,West,Home Office,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",9/10/2020,Second Class,11.5584,2,33.024
CA-2020-113516,9/8/2020,West,Home Office,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,9/10/2020,Second Class,23.4976,4,67.136
CA-2019-117961,11/26/2019,East,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11/30/2019,Standard Class,6.9231,3,14.73
CA-2019-117961,11/26/2019,East,Corporate,Office Supplies,Storage,"Tennsco Lockers, Sand",11/30/2019,Standard Class,25.176,5,104.9
CA-2019-117961,11/26/2019,East,Corporate,Office Supplies,Binders,Aluminum Screw Posts,11/30/2019,Standard Class,30.52,4,61.04
CA-2019-117961,11/26/2019,East,Corporate,Office Supplies,Paper,Loose Memo Sheets,11/30/2019,Standard Class,5.1465,3,10.95
CA-2020-128923,12/9/2020,Central,Corporate,Office Supplies,Paper,Things To Do Today Pad,12/13/2020,Standard Class,3.2872,2,9.392
CA-2020-128923,12/9/2020,Central,Corporate,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",12/13/2020,Standard Class,0.8162,1,9.328
CA-2021-162481,9/25/2021,Central,Consumer,Office Supplies,Binders,ACCOHIDE Binder by Acco,9/29/2021,Standard Class,3.8822,2,8.26
CA-2021-162481,9/25/2021,Central,Consumer,Furniture,Chairs,"Global Leather Task Chair, Black",9/29/2021,Standard Class,51.2943,3,269.97
CA-2019-119214,1/23/2019,West,Home Office,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",1/27/2019,Standard Class,13.9392,3,29.04
CA-2019-119214,1/23/2019,West,Home Office,Office Supplies,Labels,Avery 500,1/27/2019,Standard Class,6.8714,2,14.62
CA-2019-122287,6/18/2019,West,Home Office,Office Supplies,Paper,Xerox 1922,6/23/2019,Standard Class,4.3326,3,11.952
CA-2019-122287,6/18/2019,West,Home Office,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,6/23/2019,Standard Class,-3.3264,7,4.536
CA-2019-122287,6/18/2019,West,Home Office,Office Supplies,Binders,Aluminum Screw Posts,6/23/2019,Standard Class,-6.104,2,9.156
CA-2019-122287,6/18/2019,West,Home Office,Furniture,Furnishings,Flat Face Poster Frame,6/23/2019,Standard Class,20.724,5,75.36
CA-2019-104493,10/2/2019,West,Corporate,Office Supplies,Binders,GBC Personal VeloBind Strips,10/8/2019,Standard Class,20.1264,6,57.504
US-2021-158946,11/18/2021,East,Corporate,Office Supplies,Art,BIC Liqua Brite Liner,11/23/2021,Standard Class,7.7728,7,38.864
CA-2018-129168,8/17/2018,Central,Corporate,Office Supplies,Paper,Xerox 203,8/23/2018,Standard Class,5.4432,3,15.552
CA-2020-131835,7/17/2020,East,Corporate,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,7/21/2020,Standard Class,45.5392,2,162.64
CA-2020-131835,7/17/2020,East,Corporate,Technology,Phones,Bose SoundLink Bluetooth Speaker,7/21/2020,Standard Class,280.59,3,597
CA-2020-131835,7/17/2020,East,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",7/21/2020,Standard Class,26.6304,1,55.48
CA-2019-142237,7/11/2019,East,Consumer,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",7/13/2019,First Class,36.225,7,289.8
CA-2019-142237,7/11/2019,East,Consumer,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7/13/2019,First Class,-2.0016,3,2.502
CA-2019-142237,7/11/2019,East,Consumer,Office Supplies,Binders,3M Organizer Strips,7/13/2019,First Class,-4.752,4,6.48
CA-2019-142237,7/11/2019,East,Consumer,Furniture,Chairs,Novimex Fabric Task Chair,7/13/2019,First Class,-73.176,8,341.488
CA-2019-142237,7/11/2019,East,Consumer,Office Supplies,Art,Newell 333,7/13/2019,First Class,0.834,5,11.12
CA-2019-142237,7/11/2019,East,Consumer,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",7/13/2019,First Class,3.4848,6,25.344
CA-2020-136434,12/1/2020,Central,Consumer,Furniture,Furnishings,DAX Cubicle Frames - 8x10,12/7/2020,Standard Class,5.193,3,17.31
CA-2021-120376,12/22/2021,Central,Consumer,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,12/25/2021,First Class,63.984,5,199.95
CA-2021-120376,12/22/2021,Central,Consumer,Furniture,Chairs,Hon GuestStacker Chair,12/25/2021,First Class,412.5394,7,1586.69
CA-2021-120376,12/22/2021,Central,Consumer,Technology,Accessories,Logitech Gaming G510s - Keyboard,12/25/2021,First Class,30.5964,1,84.99
CA-2021-120376,12/22/2021,Central,Consumer,Furniture,Tables,Bevis 44 x 96 Conference Tables,12/25/2021,First Class,70.006,2,411.8
CA-2018-106439,10/31/2018,West,Corporate,Office Supplies,Fasteners,Staples,11/4/2018,Standard Class,5.2164,3,11.34
CA-2018-106439,10/31/2018,West,Corporate,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",11/4/2018,Standard Class,20.878,5,80.3
CA-2018-106439,10/31/2018,West,Corporate,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11/4/2018,Standard Class,5.3892,2,15.968
CA-2018-106439,10/31/2018,West,Corporate,Office Supplies,Paper,Xerox 1952,11/4/2018,Standard Class,30.4278,13,64.74
CA-2018-106439,10/31/2018,West,Corporate,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",11/4/2018,Standard Class,6.03,3,19.296
CA-2018-106439,10/31/2018,West,Corporate,Office Supplies,Storage,Tennsco Regal Shelving Units,11/4/2018,Standard Class,12.1692,4,405.64
CA-2018-106439,10/31/2018,West,Corporate,Furniture,Chairs,Novimex Fabric Task Chair,11/4/2018,Standard Class,-9.147,3,146.352
CA-2018-106439,10/31/2018,West,Corporate,Technology,Accessories,Maxell LTO Ultrium - 800 GB,11/4/2018,Standard Class,47.8629,9,251.91
CA-2018-106439,10/31/2018,West,Corporate,Office Supplies,Art,Newell 325,11/4/2018,Standard Class,3.717,3,12.39
CA-2019-133452,4/13/2019,West,Consumer,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,4/19/2019,Standard Class,69.986,4,199.96
CA-2019-133452,4/13/2019,West,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,4/19/2019,Standard Class,-97.7394,3,710.832
CA-2020-146521,7/21/2020,East,Corporate,Office Supplies,Binders,GBC Instant Report Kit,7/23/2020,Second Class,-1.294,1,1.941
US-2021-110996,11/20/2021,West,Consumer,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,11/25/2021,Standard Class,-46.137,5,283.92
CA-2020-129693,11/26/2020,West,Corporate,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,12/2/2020,Standard Class,2.5592,2,7.312
CA-2021-122504,11/7/2021,West,Home Office,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,11/12/2021,Second Class,13.7931,3,59.97
CA-2021-122504,11/7/2021,West,Home Office,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",11/12/2021,Second Class,66.6351,7,761.544
CA-2018-131051,12/1/2018,West,Consumer,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",12/5/2018,Standard Class,28.518,3,58.2
CA-2021-140676,9/12/2021,East,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",9/15/2021,First Class,19.95,5,39.9
CA-2021-140676,9/12/2021,East,Consumer,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,9/15/2021,First Class,26.3494,7,90.86
CA-2021-140676,9/12/2021,East,Consumer,Office Supplies,Paper,Xerox 1939,9/15/2021,First Class,45.528,5,94.85
CA-2019-120103,12/24/2019,West,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,12/29/2019,Standard Class,37.1812,7,106.232
CA-2019-120103,12/24/2019,West,Consumer,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,12/29/2019,Standard Class,11.1984,2,111.984
CA-2019-120103,12/24/2019,West,Consumer,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,12/29/2019,Standard Class,1.7352,2,7.712
CA-2021-104647,2/23/2021,West,Consumer,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",3/1/2021,Standard Class,16.848,6,37.44
CA-2018-110352,11/23/2018,Central,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,11/29/2018,Standard Class,8.88,2,23.68
CA-2020-140501,6/23/2020,East,Consumer,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",6/28/2020,Standard Class,56.1752,4,122.12
CA-2020-140501,6/23/2020,East,Consumer,Office Supplies,Labels,Avery 52,6/28/2020,Standard Class,8.6715,5,18.45
CA-2020-140501,6/23/2020,East,Consumer,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,6/28/2020,Standard Class,38.988,5,324.9
CA-2020-140501,6/23/2020,East,Consumer,Office Supplies,Paper,Tops White Computer Printout Paper,6/28/2020,Standard Class,68.9631,3,146.73
CA-2020-140501,6/23/2020,East,Consumer,Office Supplies,Fasteners,Translucent Push Pins by OIC,6/28/2020,Standard Class,1.4652,2,3.96
CA-2019-139290,10/26/2019,West,Corporate,Office Supplies,Labels,Avery 507,10/30/2019,Standard Class,2.6496,2,5.76
CA-2021-166142,7/15/2021,East,Consumer,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,7/19/2021,Standard Class,13.0095,3,26.55
CA-2021-166142,7/15/2021,East,Consumer,Furniture,Tables,Hon 2111 Invitation Series Straight Table,7/19/2021,Standard Class,-48.7839,3,310.443
CA-2018-145926,11/17/2018,Central,Home Office,Furniture,Chairs,Global Super Steno Chair,11/21/2018,Standard Class,81.583,5,479.9
CA-2019-149678,4/13/2019,West,Consumer,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,4/15/2019,Second Class,0.3864,1,12.88
US-2019-164357,11/25/2019,South,Consumer,Office Supplies,Art,Newell 349,11/29/2019,Standard Class,1.476,5,13.12
US-2020-146570,5/15/2020,South,Home Office,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,5/20/2020,Standard Class,240.5648,8,511.84
US-2020-146570,5/15/2020,South,Home Office,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,5/20/2020,Standard Class,25.7488,4,91.96
US-2020-146570,5/15/2020,South,Home Office,Office Supplies,Art,Newell 344,5/20/2020,Standard Class,2.1684,3,8.34
CA-2021-124401,9/7/2021,West,Consumer,Office Supplies,Storage,Hanging Personal Folder File,9/12/2021,Standard Class,2.355,3,37.68
CA-2021-124401,9/7/2021,West,Consumer,Technology,Accessories,Logitech Wireless Marathon Mouse M705,9/12/2021,Standard Class,80.4839,7,279.944
US-2018-140116,3/10/2018,West,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,3/17/2018,Standard Class,-15.9102,3,636.408
US-2018-140116,3/10/2018,West,Consumer,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",3/17/2018,Standard Class,9.3564,4,83.168
CA-2018-123295,7/18/2018,West,Home Office,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,7/18/2018,Same Day,-25.9136,4,259.136
CA-2021-167101,3/24/2021,East,Corporate,Office Supplies,Paper,Xerox 1888,3/28/2021,Second Class,106.5216,4,221.92
CA-2021-167101,3/24/2021,East,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,3/28/2021,Second Class,11.7,2,26
US-2018-167633,9/30/2018,South,Consumer,Office Supplies,Paper,Xerox 217,10/5/2018,Standard Class,5.4432,3,15.552
US-2018-152723,9/26/2018,Central,Corporate,Office Supplies,Binders,Acco 3-Hole Punch,9/26/2018,Same Day,-1.4016,1,0.876
CA-2019-164882,10/31/2019,West,Consumer,Office Supplies,Paper,Xerox 191,10/31/2019,Same Day,9.3906,1,19.98
CA-2019-164882,10/31/2019,West,Consumer,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,10/31/2019,Same Day,124.485,3,398.352
CA-2019-164882,10/31/2019,West,Consumer,Office Supplies,Art,Newell 308,10/31/2019,Same Day,1.26,3,5.04
CA-2019-164882,10/31/2019,West,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,10/31/2019,Same Day,8.027,5,17.45
CA-2019-164882,10/31/2019,West,Consumer,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",10/31/2019,Same Day,20.196,4,323.136
CA-2019-164882,10/31/2019,West,Consumer,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,10/31/2019,Same Day,8.019,3,29.7
CA-2019-164882,10/31/2019,West,Consumer,Technology,Phones,Polycom SoundStation2 EX Conference phone,10/31/2019,Same Day,145.782,4,1295.84
CA-2019-164882,10/31/2019,West,Consumer,Office Supplies,Storage,Mobile Personal File Cube,10/31/2019,Same Day,12.6468,2,46.84
CA-2019-164882,10/31/2019,West,Consumer,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,10/31/2019,Same Day,20.0392,1,425.833
CA-2019-159786,10/12/2019,East,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",10/17/2019,Second Class,-13.978,1,209.67
CA-2020-130267,9/19/2020,West,Consumer,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",9/23/2020,Standard Class,73.5448,7,159.88
CA-2021-155460,4/13/2021,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),4/15/2021,First Class,2.376,1,5.28
CA-2021-155460,4/13/2021,West,Corporate,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,4/15/2021,First Class,302.373,5,895.92
US-2021-168690,1/7/2021,South,Consumer,Office Supplies,Binders,Zipper Ring Binder Pockets,1/13/2021,Standard Class,-1.9656,3,2.808
CA-2021-158246,11/9/2021,West,Corporate,Furniture,Chairs,"Global Leather Task Chair, Black",11/11/2021,First Class,-2.6997,3,215.976
CA-2021-167381,9/22/2021,Central,Home Office,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,9/24/2021,Second Class,41.1332,2,241.96
CA-2021-167381,9/22/2021,Central,Home Office,Office Supplies,Labels,Avery 511,9/24/2021,Second Class,13.3056,9,27.72
CA-2021-144862,12/1/2021,East,Home Office,Office Supplies,Envelopes,Quality Park Security Envelopes,12/5/2021,Standard Class,35.3295,5,104.68
CA-2021-144862,12/1/2021,East,Home Office,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",12/5/2021,Standard Class,9.4437,7,62.958
CA-2018-126032,6/23/2018,East,Consumer,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,6/28/2018,Standard Class,1.0797,3,86.376
CA-2019-134859,10/4/2019,East,Home Office,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",10/9/2019,Standard Class,6.4944,3,64.944
CA-2019-134859,10/4/2019,East,Home Office,Office Supplies,Paper,Xerox 1946,10/9/2019,Standard Class,7.2576,4,20.736
US-2018-114188,5/20/2018,East,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,5/22/2018,Second Class,9.3184,4,33.28
US-2018-114188,5/20/2018,East,Corporate,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",5/22/2018,Second Class,11.9412,9,38.52
US-2018-114188,5/20/2018,East,Corporate,Furniture,Furnishings,24-Hour Round Wall Clock,5/22/2018,Second Class,60.1398,7,139.86
CA-2019-156524,11/20/2019,East,Consumer,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",11/26/2019,Standard Class,9.039,3,19.65
CA-2019-122210,11/30/2019,East,Consumer,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,12/4/2019,Standard Class,-122.3928,3,152.991
CA-2019-122210,11/30/2019,East,Consumer,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,12/4/2019,Standard Class,-2.3814,7,10.584
CA-2019-122210,11/30/2019,East,Consumer,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,12/4/2019,Standard Class,15.82,4,94.92
CA-2019-156377,12/31/2019,Central,Consumer,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",1/5/2020,Standard Class,-11.439,5,14.76
CA-2019-156377,12/31/2019,Central,Consumer,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,1/5/2020,Standard Class,-5.8496,4,3.656
US-2021-157896,11/16/2021,East,Consumer,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,11/16/2021,Same Day,73.41,3,146.82
CA-2018-159520,6/6/2018,East,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,6/11/2018,Standard Class,50.4711,9,149.544
CA-2018-159520,6/6/2018,East,Corporate,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,6/11/2018,Standard Class,4.4564,2,17.14
CA-2018-159520,6/6/2018,East,Corporate,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",6/11/2018,Standard Class,-347.1174,3,991.764
CA-2020-155481,9/1/2020,East,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",9/5/2020,Standard Class,9.906,6,30.48
CA-2020-155481,9/1/2020,East,Corporate,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,9/5/2020,Standard Class,-4.7976,2,23.988
CA-2020-155481,9/1/2020,East,Corporate,Office Supplies,Fasteners,Staples,9/5/2020,Standard Class,5.4236,7,16.688
US-2020-152051,6/25/2020,East,Corporate,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",6/29/2020,Standard Class,-18.0882,3,422.058
US-2020-152051,6/25/2020,East,Corporate,Office Supplies,Binders,GBC Wire Binding Strips,6/29/2020,Standard Class,-27.9312,4,38.088
US-2020-152051,6/25/2020,East,Corporate,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",6/29/2020,Standard Class,-50.8704,6,254.352
CA-2018-141607,12/12/2018,West,Consumer,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,12/17/2018,Standard Class,4.331,1,43.31
CA-2021-102771,3/31/2021,East,Consumer,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,4/5/2021,Standard Class,22.087,5,84.95
US-2021-139969,11/19/2021,Central,Consumer,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,11/26/2021,Standard Class,-53.2704,3,233.058
CA-2018-167360,11/24/2018,Central,Consumer,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,11/29/2018,Second Class,43.5981,7,111.79
